Season,Week,Name,industry,Judge_Score,vote_share,Fan_Share,uncertainty,Is_Eliminated,eliminated_week,Rank_Judge,Rank_Fan,Rank_Sum,Final_Place_RankMethod,Eliminated_By_Rank,Pct_Judge,Pct_Fan,Pct_Total,Final_Place_PctMethod,Eliminated_By_Pct
4,1,Shandi Finnessey,Beauty Pagent,19.0,0.064,0.076984495,0.05,0,3,5.0,11.0,16.0,8.0,0,9.223300970873787,7.698449569286046,16.921750540159834,7.0,0
4,2,Apolo Anton Ohno,Athlete,26.0,0.0971,0.09285137,0.05,0,99,2.0,5.0,7.0,2.0,0,10.612244897959183,9.285136953574316,19.8973818515335,3.0,0
4,2,Billy Ray Cyrus,Singer/Rapper,21.0,0.1054,0.1063182,0.05,0,8,6.0,1.0,7.0,2.0,0,8.571428571428571,10.631819946840901,19.203248518269472,4.0,0
4,2,Clyde Drexler,Athlete,18.0,0.0903,0.09061469,0.05,0,5,11.0,7.0,18.0,10.0,0,7.346938775510205,9.061468954692655,16.40840773020286,9.0,0
4,2,Heather Mills,Model,24.0,0.0803,0.08386447,0.05,0,6,3.0,9.0,12.0,7.0,0,9.795918367346939,8.386446958067765,18.182365325414704,7.0,0
4,2,Ian Ziering,Actor/Actress,22.0,0.0969,0.09704724,0.05,0,9,5.0,4.0,9.0,5.0,0,8.979591836734693,9.704723951476382,18.684315788211073,5.0,0
4,2,Joey Fatone,Singer/Rapper,24.0,0.1006,0.1035273,0.05,0,99,3.0,2.0,5.0,1.0,0,9.795918367346939,10.352729948236352,20.14864831558329,2.0,0
4,2,John Ratzenberger,Actor/Actress,21.0,0.101,0.09814515,0.05,0,7,6.0,3.0,9.0,5.0,0,8.571428571428571,9.814514950927427,18.385943522355998,6.0,0
4,2,Laila Ali,Athlete,27.0,0.0958,0.09199459,0.05,0,99,1.0,6.0,7.0,2.0,0,11.020408163265307,9.199458954002706,20.219867117268013,1.0,0
4,2,Leeza Gibbons,TV Personality,21.0,0.0855,0.08808288,0.05,0,4,6.0,8.0,14.0,8.0,0,8.571428571428571,8.80828795595856,17.37971652738713,8.0,0
4,2,Paulina Porizkova,Model,21.0,0.0668,0.066082545,0.08,1,2,6.0,11.0,17.0,9.0,0,8.571428571428571,6.608254466958728,15.1796830383873,11.0,1
4,2,Shandi Finnessey,Beauty Pagent,20.0,0.0803,0.08147157,0.05,0,3,10.0,10.0,20.0,11.0,1,8.16326530612245,8.147156959264215,16.310422265386663,10.0,0
4,3,Apolo Anton Ohno,Athlete,23.0,0.1007,0.1011575,0.05,0,99,5.0,5.0,10.0,5.0,0,10.550458715596331,10.115751112732623,20.666209828328952,4.0,0
4,3,Billy Ray Cyrus,Singer/Rapper,21.0,0.1203,0.114239626,0.05,0,8,6.0,1.0,7.0,3.0,0,9.63302752293578,11.423963856636025,21.056991379571805,3.0,0
4,3,Clyde Drexler,Athlete,16.0,0.1001,0.099704124,0.05,0,5,10.0,7.0,17.0,10.0,1,7.339449541284404,9.970413496745484,17.30986303802989,9.0,0
4,3,Heather Mills,Model,24.0,0.0872,0.090773046,0.05,0,6,1.0,9.0,10.0,5.0,0,11.009174311926607,9.077305598503616,20.08647991043022,6.0,0
4,3,Ian Ziering,Actor/Actress,24.0,0.1064,0.10562024,0.05,0,9,1.0,4.0,5.0,2.0,0,11.009174311926607,10.562025161822767,21.571199473749374,2.0,0
4,3,Joey Fatone,Singer/Rapper,24.0,0.1128,0.11314308,0.05,0,99,1.0,2.0,3.0,1.0,0,11.009174311926607,11.314309244574016,22.323483556500623,1.0,0
4,3,John Ratzenberger,Actor/Actress,20.0,0.106,0.10725934,0.05,0,7,9.0,3.0,12.0,7.0,0,9.174311926605505,10.725935179852868,19.900247106458373,7.0,0
4,3,Laila Ali,Athlete,21.0,0.103,0.1005917,0.05,0,99,6.0,6.0,12.0,7.0,0,9.63302752293578,10.059171106508822,19.692198629444604,8.0,0
4,3,Leeza Gibbons,TV Personality,24.0,0.0908,0.096489154,0.05,0,4,1.0,8.0,9.0,4.0,0,11.009174311926607,9.64891646138081,20.658090773307418,5.0,0
4,3,Shandi Finnessey,Beauty Pagent,21.0,0.0726,0.07102208,0.08,1,3,6.0,10.0,16.0,9.0,0,9.63302752293578,7.102208781242966,16.73523630417875,10.0,1
4,4,Apolo Anton Ohno,Athlete,26.0,0.1089,0.11222927,0.05,0,99,2.0,5.0,7.0,3.0,0,13.684210526315791,11.222926326624423,24.907136852940212,2.0,0
4,4,Billy Ray Cyrus,Singer/Rapper,21.0,0.1289,0.12426541,0.05,0,8,5.0,1.0,6.0,2.0,0,11.052631578947368,12.426540254407588,23.479171833354954,4.0,0
4,4,Clyde Drexler,Athlete,15.0,0.1099,0.11015882,0.05,0,5,9.0,6.0,15.0,8.0,0,7.894736842105263,11.015881339047121,18.910618181152383,8.0,0
4,4,Heather Mills,Model,23.0,0.0999,0.10472464,0.05,0,6,4.0,8.0,12.0,6.0,0,12.105263157894736,10.4724633716522,22.577726529546936,5.0,0
4,4,Ian Ziering,Actor/Actress,24.0,0.1164,0.11450136,0.05,0,9,3.0,4.0,7.0,3.0,0,12.631578947368421,11.450135312991883,24.081714260360304,3.0,0
4,4,Joey Fatone,Singer/Rapper,28.0,0.1224,0.12374513,0.05,0,99,1.0,2.0,3.0,1.0,0,14.736842105263156,12.374512257529267,27.111354362792422,1.0,0
4,4,John Ratzenberger,Actor/Actress,16.0,0.117,0.11717949,0.05,0,7,7.0,3.0,10.0,5.0,0,8.421052631578947,11.717948296923103,20.13900092850205,7.0,0
4,4,Laila Ali,Athlete,21.0,0.1135,0.10964984,0.05,0,99,5.0,7.0,12.0,6.0,0,11.052631578947368,10.964983342101,22.01761492104837,6.0,0
4,4,Leeza Gibbons,TV Personality,16.0,0.0831,0.0835461,0.08,1,4,7.0,9.0,16.0,9.0,1,8.421052631578947,8.35460949872343,16.77566213030238,9.0,1
4,5,Apolo Anton Ohno,Athlete,30.0,0.1244,0.12565836,0.05,0,99,1.0,5.0,6.0,2.0,0,17.045454545454543,12.565835949736655,29.6112904951912,1.0,0
4,5,Billy Ray Cyrus,Singer/Rapper,17.0,0.136,0.1385943,0.05,0,8,7.0,2.0,9.0,5.0,0,9.659090909090908,13.859429944562281,23.51852085365319,5.0,0
4,5,Clyde Drexler,Athlete,13.0,0.0983,0.09642202,0.08,1,5,8.0,8.0,16.0,8.0,1,7.386363636363637,9.642201961431192,17.02856559779483,8.0,1
4,5,Heather Mills,Model,21.0,0.118,0.115514904,0.05,0,6,5.0,7.0,12.0,7.0,0,11.931818181818182,11.55149035379404,23.483308535612224,6.0,0
4,5,Ian Ziering,Actor/Actress,24.0,0.132,0.12831584,0.05,0,9,4.0,4.0,8.0,3.0,0,13.636363636363635,12.831583948673664,26.4679475850373,4.0,0
4,5,Joey Fatone,Singer/Rapper,25.0,0.1399,0.13874048,0.05,0,99,3.0,1.0,4.0,1.0,0,14.204545454545455,13.87404794450381,28.078593399049264,3.0,0
4,5,John Ratzenberger,Actor/Actress,18.0,0.1296,0.13183422,0.05,0,7,6.0,3.0,9.0,5.0,0,10.227272727272728,13.183421947266313,23.41069467453904,7.0,0
4,5,Laila Ali,Athlete,28.0,0.1217,0.12491988,0.05,0,99,2.0,6.0,8.0,3.0,0,15.909090909090908,12.49198795003205,28.401078859122958,2.0,0
4,6,Apolo Anton Ohno,Athlete,28.0,0.1436,0.14556554,0.05,0,99,1.0,5.0,6.0,2.0,0,16.470588235294116,14.556554582262182,31.027142817556296,2.0,0
4,6,Billy Ray Cyrus,Singer/Rapper,21.0,0.1568,0.15527962,0.05,0,8,6.0,1.0,7.0,3.0,0,12.352941176470589,15.527962621118505,27.88090379758909,5.0,0
4,6,Heather Mills,Model,23.0,0.1028,0.10314752,0.08,1,6,5.0,7.0,12.0,7.0,1,13.529411764705882,10.314752412590098,23.84416417729598,7.0,1
4,6,Ian Ziering,Actor/Actress,24.0,0.1443,0.14743382,0.05,0,9,4.0,4.0,8.0,5.0,0,14.117647058823529,14.743382589735301,28.86102964855883,4.0,0
4,6,Joey Fatone,Singer/Rapper,27.0,0.1577,0.15378927,0.05,0,99,3.0,2.0,5.0,1.0,0,15.88235294117647,15.378927615157103,31.261280556333574,1.0,0
4,6,John Ratzenberger,Actor/Actress,19.0,0.1499,0.15154159,0.05,0,7,7.0,3.0,10.0,6.0,0,11.176470588235295,15.154159606166385,26.330630194401678,6.0,0
4,6,Laila Ali,Athlete,28.0,0.1448,0.1432426,0.05,0,99,1.0,6.0,7.0,3.0,0,16.470588235294116,14.324260572970424,30.79484880826454,3.0,0
4,7,Apolo Anton Ohno,Athlete,27.0,0.1634,0.16557354,0.05,0,99,3.0,5.0,8.0,4.0,0,17.475728155339805,16.557354331147085,34.03308248648689,4.0,0
4,7,Billy Ray Cyrus,Singer/Rapper,19.0,0.1786,0.17752141,0.05,0,8,6.0,2.0,8.0,4.0,0,12.297734627831716,17.752141355042827,30.049875982874543,5.0,0
4,7,Ian Ziering,Actor/Actress,27.0,0.181,0.1737521,0.05,0,9,3.0,3.0,6.0,3.0,0,17.475728155339805,17.375210347504208,34.850938502844016,3.0,0
4,7,Joey Fatone,Singer/Rapper,29.5,0.1776,0.17973687,0.05,0,99,1.0,1.0,2.0,1.0,0,19.093851132686083,17.973687359473747,37.06753849215983,1.0,0
4,7,John Ratzenberger,Actor/Actress,22.5,0.1361,0.1365989,0.08,1,7,5.0,6.0,11.0,6.0,1,14.563106796116504,13.659890273197806,28.22299706931431,6.0,1
4,7,Laila Ali,Athlete,29.5,0.1634,0.16681716,0.05,0,99,1.0,4.0,5.0,2.0,0,19.093851132686083,16.681716333634327,35.77556746632041,2.0,0
4,8,Apolo Anton Ohno,Athlete,29.0,0.2022,0.19235054,0.05,0,99,1.0,4.0,5.0,2.0,0,23.107569721115535,19.235053038247347,42.34262275936288,2.0,0
4,8,Billy Ray Cyrus,Singer/Rapper,19.0,0.1684,0.17255566,0.08,1,8,5.0,5.0,10.0,5.0,1,15.139442231075698,17.255565137221744,32.39500736829744,5.0,1
4,8,Ian Ziering,Actor/Actress,23.5,0.2073,0.2088589,0.05,0,9,4.0,2.0,6.0,3.0,0,18.725099601593627,20.885888955705553,39.61098855729918,4.0,0
4,8,Joey Fatone,Singer/Rapper,27.5,0.22,0.22003591,0.05,0,99,2.0,1.0,3.0,1.0,0,21.91235059760956,22.003589899820508,43.91594049743007,1.0,0
4,8,Laila Ali,Athlete,26.5,0.2022,0.20619904,0.05,0,99,3.0,3.0,6.0,3.0,0,21.115537848605577,20.61990296900485,41.735440817610424,3.0,0
4,9,Apolo Anton Ohno,Athlete,29.5,0.253,0.24961968,0.05,0,99,3.0,3.0,6.0,3.0,0,24.894514767932492,24.96196700152132,49.85648176945381,3.0,0
4,9,Ian Ziering,Actor/Actress,29.0,0.2107,0.21325126,0.08,1,9,4.0,4.0,8.0,4.0,1,24.47257383966245,21.325125146994996,45.797698986657444,4.0,1
4,9,Joey Fatone,Singer/Rapper,30.0,0.2781,0.28104,0.05,0,99,1.0,1.0,2.0,1.0,0,25.31645569620253,28.10399887584005,53.42045457204258,1.0,0
4,9,Laila Ali,Athlete,30.0,0.2582,0.2560891,0.05,0,99,1.0,2.0,3.0,2.0,0,25.31645569620253,25.60890897564364,50.92536467184617,2.0,0
4,10,Apolo Anton Ohno,Athlete,29.3332,0.3442,0.33575332,0.05,0,99,1.0,2.0,3.0,1.0,0,33.976850076853665,33.5753299854802,67.55218006233386,2.0,0
4,10,Joey Fatone,Singer/Rapper,28.6665,0.3697,0.365771,0.05,0,99,2.0,1.0,3.0,1.0,0,33.204606818489815,36.57709780537413,69.78170462386394,1.0,0
4,10,Laila Ali,Athlete,28.333200000000005,0.2861,0.29847574,0.05,0,99,3.0,3.0,6.0,3.0,1,32.81854310465651,29.84757220914566,62.66611531380217,3.0,1
5,1,Albert Reed,Model,21.0,0.0718,0.07351877,0.05,0,2,5.0,10.0,15.0,10.0,0,8.171206225680933,7.351877147037543,15.523083372718476,10.0,0
5,1,Cameron Mathison,Actor/Actress,21.0,0.0878,0.08712185,0.05,0,8,5.0,7.0,12.0,6.0,0,8.171206225680933,8.712185174243704,16.883391399924637,6.0,0
5,1,Floyd Mayweather Jr. ,Athlete,18.0,0.0857,0.08166445,0.05,0,4,11.0,8.0,19.0,11.0,0,7.003891050583658,8.166445163328904,15.170336213912561,11.0,0
5,1,Helio Castroneves,Racing Driver,25.0,0.0717,0.070739955,0.05,0,99,2.0,11.0,13.0,7.0,0,9.72762645914397,7.073995641479913,16.80162210062388,7.0,0
5,1,Jane Seymour,Actor/Actress,24.0,0.0887,0.08882512,0.05,0,7,3.0,5.0,8.0,4.0,0,9.33852140077821,8.882512177650243,18.221033578428454,3.0,0
5,1,Jennie Garth,Actor/Actress,21.0,0.0879,0.08712663,0.05,0,9,5.0,6.0,11.0,5.0,0,8.171206225680933,8.712663174253263,16.8838693999342,5.0,0
5,1,Josie Maran,Model,16.0,0.0597,0.05811505,0.08,1,1,12.0,12.0,24.0,12.0,1,6.22568093385214,5.811505116230102,12.037186050082243,12.0,1
5,1,Marie Osmond,Singer/Rapper,21.0,0.0926,0.094285145,0.05,0,99,5.0,2.0,7.0,3.0,0,8.171206225680933,9.428514688570294,17.59972091425123,4.0,0
5,1,Mark Cuban,TV Personality,21.0,0.0786,0.07918178,0.05,0,5,5.0,9.0,14.0,9.0,0,8.171206225680933,7.918178158363563,16.089384384044497,9.0,0
5,1,Mel B,Singer/Rapper,24.0,0.0928,0.09578232,0.05,0,99,3.0,1.0,4.0,1.0,0,9.33852140077821,9.578232191564645,18.916753592342857,2.0,0
5,1,Sabrina Bryan,Actor/Actress,26.0,0.0885,0.09068861,0.05,0,6,1.0,4.0,5.0,2.0,0,10.116731517509727,9.068861181377224,19.18559269888695,1.0,0
5,1,Wayne Newton,Singer/Rapper,19.0,0.0943,0.0929503,0.05,0,3,10.0,3.0,13.0,7.0,0,7.392996108949417,9.295030185900604,16.68802629485002,8.0,0
5,2,Albert Reed,Model,21.0,0.0617,0.06300477,0.08,1,2,5.0,11.0,16.0,10.0,0,8.823529411764707,6.3004763384499824,15.124005750214689,11.0,1
5,2,Cameron Mathison,Actor/Actress,21.0,0.0925,0.093482286,0.05,0,8,5.0,6.0,11.0,6.0,0,8.823529411764707,9.348227618436097,18.1717570302008,7.0,0
5,2,Floyd Mayweather Jr. ,Athlete,21.0,0.0909,0.08863778,0.05,0,4,5.0,8.0,13.0,8.0,0,8.823529411764707,8.863777069303405,17.687306481068113,8.0,0
5,2,Helio Castroneves,Racing Driver,27.0,0.0771,0.07933714,0.05,0,99,1.0,10.0,11.0,6.0,0,11.344537815126051,7.933713166960116,19.278250982086167,4.0,0
5,2,Jane Seymour,Actor/Actress,21.0,0.0997,0.09660832,0.05,0,7,5.0,4.0,9.0,3.0,0,8.823529411764707,9.660830985612744,18.48436039737745,5.0,0
5,2,Jennie Garth,Actor/Actress,21.0,0.0938,0.093613654,0.05,0,9,5.0,5.0,10.0,5.0,0,8.823529411764707,9.361364417056734,18.18489382882144,6.0,0
5,2,Marie Osmond,Singer/Rapper,24.0,0.1047,0.102005385,0.05,0,99,3.0,2.0,5.0,1.0,0,10.084033613445378,10.200537428943568,20.284571042388947,1.0,0
5,2,Mark Cuban,TV Personality,18.0,0.0805,0.08516921,0.05,0,5,10.0,9.0,19.0,11.0,1,7.563025210084033,8.516920105723386,16.07994531580742,10.0,0
5,2,Mel B,Singer/Rapper,23.0,0.1036,0.103417106,0.05,0,99,4.0,1.0,5.0,1.0,0,9.663865546218489,10.341709514120497,20.005575060338984,3.0,0
5,2,Sabrina Bryan,Actor/Actress,26.0,0.0939,0.09329903,0.05,0,6,2.0,7.0,9.0,3.0,0,10.92436974789916,9.329902020360286,20.254271768259446,2.0,0
5,2,Wayne Newton,Singer/Rapper,15.0,0.1014,0.101425424,0.05,0,3,11.0,3.0,14.0,9.0,0,6.302521008403361,10.142541335033158,16.44506234343652,9.0,0
5,3,Cameron Mathison,Actor/Actress,23.0,0.1094,0.10275022,0.05,0,8,7.0,6.0,13.0,6.0,0,9.623430962343097,10.275021547899051,19.898452510242148,6.0,0
5,3,Floyd Mayweather Jr. ,Athlete,21.0,0.1011,0.097267784,0.05,0,4,8.0,7.0,15.0,7.0,0,8.786610878661087,9.726777972021768,18.513388850682855,8.0,0
5,3,Helio Castroneves,Racing Driver,24.0,0.0896,0.08680243,0.05,0,99,6.0,9.0,15.0,7.0,0,10.0418410041841,8.680242618069324,18.72208362225342,7.0,0
5,3,Jane Seymour,Actor/Actress,27.0,0.1091,0.10643588,0.05,0,7,1.0,3.0,4.0,2.0,0,11.297071129707113,10.643587531682147,21.94065866138926,3.0,0
5,3,Jennie Garth,Actor/Actress,26.0,0.1053,0.10501983,0.05,0,9,4.0,4.0,8.0,5.0,0,10.87866108786611,10.501982537912767,21.380643625778877,5.0,0
5,3,Marie Osmond,Singer/Rapper,26.0,0.1078,0.11524424,0.05,0,99,4.0,1.0,5.0,3.0,0,10.87866108786611,11.524423492925365,22.403084580791475,2.0,0
5,3,Mark Cuban,TV Personality,20.0,0.091,0.094036676,0.05,0,5,9.0,8.0,17.0,9.0,0,8.368200836820083,9.403667186238643,17.771868023058726,9.0,0
5,3,Mel B,Singer/Rapper,27.0,0.1105,0.11291141,0.05,0,99,1.0,2.0,3.0,1.0,0,11.297071129707113,11.291140503189817,22.58821163289693,1.0,0
5,3,Sabrina Bryan,Actor/Actress,27.0,0.1018,0.10279344,0.05,0,6,1.0,5.0,6.0,4.0,0,11.297071129707113,10.279343547708883,21.576414677415997,4.0,0
5,3,Wayne Newton,Singer/Rapper,18.0,0.0746,0.076738134,0.08,1,3,10.0,10.0,20.0,10.0,1,7.531380753138076,7.673813062352225,15.2051938154903,10.0,1
5,4,Cameron Mathison,Actor/Actress,27.0,0.1113,0.112678,0.05,0,8,2.0,6.0,8.0,5.0,0,11.538461538461538,11.267799943661002,22.80626148212254,6.0,0
5,4,Floyd Mayweather Jr. ,Athlete,23.0,0.0825,0.0829393,0.08,1,4,8.0,9.0,17.0,9.0,1,9.82905982905983,8.293929958530349,18.12298978759018,9.0,1
5,4,Helio Castroneves,Racing Driver,27.0,0.0991,0.09839782,0.05,0,99,2.0,8.0,10.0,7.0,0,11.538461538461538,9.839781950801092,21.37824348926263,7.0,0
5,4,Jane Seymour,Actor/Actress,26.0,0.1206,0.117050715,0.05,0,7,5.0,4.0,9.0,6.0,0,11.11111111111111,11.705071441474644,22.816182552585754,5.0,0
5,4,Jennie Garth,Actor/Actress,27.0,0.1141,0.11328374,0.05,0,9,2.0,5.0,7.0,3.0,0,11.538461538461538,11.32837394335813,22.86683548181967,4.0,0
5,4,Marie Osmond,Singer/Rapper,26.0,0.1215,0.1283124,0.05,0,99,5.0,1.0,6.0,2.0,0,11.11111111111111,12.831239935843799,23.94235104695491,2.0,0
5,4,Mark Cuban,TV Personality,22.0,0.1042,0.10439179,0.05,0,5,9.0,7.0,16.0,8.0,0,9.401709401709402,10.439178947804105,19.840888349513506,8.0,0
5,4,Mel B,Singer/Rapper,26.0,0.1286,0.12478024,0.05,0,99,5.0,2.0,7.0,3.0,0,11.11111111111111,12.47802393760988,23.58913504872099,3.0,0
5,4,Sabrina Bryan,Actor/Actress,30.0,0.1181,0.118166,0.05,0,6,1.0,3.0,4.0,1.0,0,12.82051282051282,11.816599940917,24.63711276142982,1.0,0
5,5,Cameron Mathison,Actor/Actress,26.0,0.1297,0.12996154,0.05,0,8,3.0,5.0,8.0,4.0,0,13.06532663316583,12.996155689500238,26.061482322666066,4.0,0
5,5,Helio Castroneves,Racing Driver,23.0,0.1077,0.1077094,0.05,0,99,6.0,7.0,13.0,7.0,0,11.557788944723619,10.770941400222382,22.328730344946003,7.0,0
5,5,Jane Seymour,Actor/Actress,26.0,0.1291,0.13207106,0.05,0,7,3.0,4.0,7.0,3.0,0,13.06532663316583,13.207107716924002,26.27243435008983,3.0,0
5,5,Jennie Garth,Actor/Actress,25.0,0.1283,0.12974484,0.05,0,9,5.0,6.0,11.0,6.0,0,12.562814070351758,12.97448568668314,25.537299757034898,5.0,0
5,5,Marie Osmond,Singer/Rapper,21.0,0.143,0.13937873,0.05,0,99,7.0,1.0,8.0,4.0,0,10.552763819095476,13.937874811923725,24.490638631019202,6.0,0
5,5,Mark Cuban,TV Personality,21.0,0.0897,0.09262965,0.08,1,5,7.0,8.0,15.0,8.0,1,10.552763819095476,9.262966204185606,19.815730023281084,8.0,1
5,5,Mel B,Singer/Rapper,29.0,0.1415,0.13434877,0.05,0,99,1.0,2.0,3.0,1.0,0,14.572864321608039,13.434878746534237,28.007743068142275,1.0,0
5,5,Sabrina Bryan,Actor/Actress,28.0,0.131,0.13415588,0.05,0,6,2.0,3.0,5.0,2.0,0,14.07035175879397,13.415589744026668,27.485941502820637,2.0,0
5,6,Cameron Mathison,Actor/Actress,25.0,0.1494,0.15042587,0.05,0,8,4.0,4.0,8.0,2.0,0,13.88888888888889,15.042585947018983,28.93147483590787,3.0,0
5,6,Helio Castroneves,Racing Driver,28.0,0.1315,0.1330237,0.05,0,99,2.0,6.0,8.0,2.0,0,15.555555555555555,13.302369068834164,28.857924624389717,4.0,0
5,6,Jane Seymour,Actor/Actress,22.0,0.1468,0.1509544,0.05,0,7,7.0,3.0,10.0,6.0,0,12.222222222222221,15.095438943319273,27.317661165541494,6.0,0
5,6,Jennie Garth,Actor/Actress,27.0,0.1458,0.14733689,0.05,0,9,3.0,5.0,8.0,2.0,0,15.0,14.733687968641842,29.733687968641842,2.0,0
5,6,Marie Osmond,Singer/Rapper,23.0,0.1601,0.15220614,0.05,0,99,6.0,2.0,8.0,2.0,0,12.777777777777777,15.220612934557092,27.998390712334867,5.0,0
5,6,Mel B,Singer/Rapper,30.0,0.1569,0.15706879,0.05,0,99,1.0,1.0,2.0,1.0,0,16.666666666666664,15.706877900518549,32.37354456718521,1.0,0
5,6,Sabrina Bryan,Actor/Actress,25.0,0.1095,0.10898428,0.08,1,6,4.0,7.0,11.0,7.0,1,13.88888888888889,10.898427237110093,24.787316125998984,7.0,1
5,7,Cameron Mathison,Actor/Actress,25.5,0.1712,0.17283331,0.05,0,8,5.0,4.0,9.0,5.0,0,16.346153846153847,17.2833299630002,33.629483809154046,4.0,0
5,7,Helio Castroneves,Racing Driver,26.0,0.1556,0.15669656,0.05,0,99,3.0,5.0,8.0,4.0,0,16.666666666666664,15.669655059820698,32.33632172648736,5.0,0
5,7,Jane Seymour,Actor/Actress,25.0,0.1296,0.13749129,0.08,1,7,6.0,6.0,12.0,6.0,1,16.025641025641026,13.749128175052308,29.774769200693335,6.0,1
5,7,Jennie Garth,Actor/Actress,26.5,0.1761,0.17370269,0.05,0,9,2.0,3.0,5.0,3.0,0,16.98717948717949,17.37026795778392,34.35744744496341,3.0,0
5,7,Marie Osmond,Singer/Rapper,26.0,0.1879,0.1805632,0.05,0,99,3.0,1.0,4.0,2.0,0,16.666666666666664,18.056318916620864,34.722985583287524,2.0,0
5,7,Mel B,Singer/Rapper,27.0,0.1795,0.17871301,0.05,0,99,1.0,2.0,3.0,1.0,0,17.307692307692307,17.871299927722003,35.17899223541431,1.0,0
5,8,Cameron Mathison,Actor/Actress,25.5,0.1603,0.16424698,0.08,1,8,3.0,5.0,8.0,5.0,1,19.39163498098859,16.424696686024266,35.81633166701286,5.0,1
5,8,Helio Castroneves,Racing Driver,28.5,0.1924,0.1915958,0.05,0,99,1.0,4.0,5.0,2.0,0,21.673003802281368,19.15957846723372,40.832582269515086,3.0,0
5,8,Jennie Garth,Actor/Actress,25.0,0.2066,0.20820652,0.05,0,9,4.0,3.0,7.0,4.0,0,19.011406844106464,20.820650334347977,39.83205717845444,4.0,0
5,8,Marie Osmond,Singer/Rapper,24.5,0.2186,0.22221453,0.05,0,99,5.0,1.0,6.0,3.0,0,18.631178707224336,22.221451222283903,40.85262992950824,2.0,0
5,8,Mel B,Singer/Rapper,28.0,0.2222,0.21373625,0.05,0,99,2.0,2.0,4.0,1.0,0,21.292775665399237,21.373623290110135,42.66639895550937,1.0,0
5,9,Helio Castroneves,Racing Driver,30.0,0.2403,0.23702194,0.05,0,99,1.0,3.0,4.0,2.0,0,25.64102564102564,23.702192814890356,49.343218455915995,3.0,0
5,9,Jennie Garth,Actor/Actress,29.0,0.2002,0.21329743,0.08,1,9,3.0,4.0,7.0,4.0,1,24.786324786324787,21.329741933512903,46.11606671983769,4.0,1
5,9,Marie Osmond,Singer/Rapper,28.0,0.2731,0.27245772,0.05,0,99,4.0,2.0,6.0,3.0,0,23.931623931623932,27.245770637711463,51.17739456933539,2.0,0
5,9,Mel B,Singer/Rapper,30.0,0.2865,0.27722296,0.05,0,99,1.0,1.0,2.0,1.0,0,25.64102564102564,27.722294613885268,53.3633202549109,1.0,0
5,10,Helio Castroneves,Racing Driver,27.999900000000004,0.2561,0.2594443,0.05,0,99,2.0,3.0,5.0,2.0,1,35.29409540280161,25.94443,61.23852540280161,3.0,1
5,10,Marie Osmond,Singer/Rapper,23.0,0.3684,0.36949947,0.05,0,99,3.0,2.0,5.0,2.0,1,28.99168190830813,36.949947,65.94162890830813,2.0,0
5,10,Mel B,Singer/Rapper,28.3332,0.3755,0.37105623,0.05,0,99,1.0,1.0,2.0,1.0,0,35.71422268889026,37.105623,72.81984568889027,1.0,0
6,1,Adam Carolla,Radio Personality,15.0,0.0706,0.07119654,0.05,0,4,11.0,11.0,22.0,11.0,1,6.172839506172839,7.1196538789658845,13.292493385138723,11.0,0
6,1,Cristian de la Fuente,Actor/Actress,21.0,0.0884,0.087411076,0.05,0,99,6.0,4.0,10.0,4.0,0,8.641975308641975,8.741107451401172,17.383082760043145,5.0,0
6,1,Jason Taylor,Athlete,22.0,0.0831,0.08189489,0.05,0,99,4.0,8.0,12.0,7.0,0,9.053497942386832,8.189488860778688,17.242986803165522,7.0,0
6,1,Kristi Yamaguchi,Athlete,27.0,0.0833,0.08048477,0.05,0,99,1.0,10.0,11.0,6.0,0,11.11111111111111,8.048476863175893,19.159587974287003,2.0,0
6,1,Mario,Singer/Rapper,24.0,0.092,0.094739325,0.05,0,8,2.0,1.0,3.0,1.0,0,9.876543209876543,9.47393233894315,19.350475548819695,1.0,0
6,1,Marissa Jaret Winokur,Actor/Actress,18.0,0.0884,0.086838014,0.05,0,9,8.0,7.0,15.0,9.0,0,7.4074074074074066,8.683801252375378,16.091208659782787,9.0,0
6,1,Marlee Matlin,Actor/Actress,22.0,0.0888,0.08762498,0.05,0,6,4.0,3.0,7.0,3.0,0,9.053497942386832,8.762497851037535,17.815995793424367,4.0,0
6,1,Monica Seles,Athlete,15.0,0.0838,0.081070006,0.05,0,2,11.0,9.0,20.0,10.0,0,6.172839506172839,8.107000462180991,14.27983996835383,10.0,0
6,1,Penn Jillette,Magician,16.0,0.0564,0.06503832,0.05,0,2,10.0,12.0,22.0,11.0,1,6.584362139917696,6.503831889434856,13.088194029352552,12.0,1
6,1,Priscilla Presley,Actor/Actress,24.0,0.0881,0.0891915,0.05,0,5,2.0,2.0,4.0,2.0,0,9.876543209876543,8.919149848374452,18.795693058250997,3.0,0
6,1,Shannon Elizabeth,Actor/Actress,21.0,0.0878,0.087411076,0.05,0,7,6.0,4.0,10.0,4.0,0,8.641975308641975,8.741107451401172,17.383082760043145,5.0,0
6,1,Steve Guttenberg,Actor/Actress,18.0,0.0894,0.08709952,0.05,0,3,8.0,6.0,14.0,8.0,0,7.4074074074074066,8.709951851930818,16.117359259338222,8.0,0
6,2,Adam Carolla,Radio Personality,19.0,0.0802,0.07843298,0.05,0,4,9.0,10.0,19.0,10.0,0,7.392996108949417,7.843297811760855,15.23629392071027,9.0,0
